blood_oxygen,heart_rate,id,temperature,timestamp
93,75,6165,33.0913,"Sat, 28 Sep 2024 16:02:12 GMT"
93,95,6164,35.2894,"Sat, 28 Sep 2024 16:02:11 GMT"
92,73,6163,30.0277,"Sat, 28 Sep 2024 16:02:10 GMT"
92,96,6162,38.6823,"Sat, 28 Sep 2024 16:02:09 GMT"
96,68,6161,32.8819,"Sat, 28 Sep 2024 16:02:08 GMT"
94,98,6160,32.6613,"Sat, 28 Sep 2024 16:02:07 GMT"
99,76,6159,39.695,"Sat, 28 Sep 2024 16:02:06 GMT"
91,95,6158,33.3545,"Sat, 28 Sep 2024 16:02:05 GMT"
92,91,6157,33.7645,"Sat, 28 Sep 2024 16:02:04 GMT"
95,64,6156,37.6897,"Sat, 28 Sep 2024 16:02:03 GMT"
95,85,6155,33.252,"Sat, 28 Sep 2024 16:02:02 GMT"
98,92,6154,36.4684,"Sat, 28 Sep 2024 16:02:01 GMT"
91,97,6153,31.2274,"Sat, 28 Sep 2024 16:02:00 GMT"
97,91,6152,34.8745,"Sat, 28 Sep 2024 16:01:59 GMT"
90,91,6151,33.2196,"Sat, 28 Sep 2024 16:01:58 GMT"
90,64,6150,30.76,"Sat, 28 Sep 2024 16:01:57 GMT"
98,91,6149,32.1782,"Sat, 28 Sep 2024 16:01:56 GMT"
93,88,6148,32.8863,"Sat, 28 Sep 2024 16:01:55 GMT"
90,73,6147,32.6796,"Sat, 28 Sep 2024 16:01:54 GMT"
98,73,6146,35.932,"Sat, 28 Sep 2024 16:01:53 GMT"
96,67,6145,38.7987,"Sat, 28 Sep 2024 16:01:52 GMT"
98,75,6144,32.4361,"Sat, 28 Sep 2024 16:01:51 GMT"
100,64,6143,32.9434,"Sat, 28 Sep 2024 16:01:50 GMT"
98,95,6142,35.3836,"Sat, 28 Sep 2024 16:01:49 GMT"
94,77,6141,33.6521,"Sat, 28 Sep 2024 16:01:48 GMT"
94,86,6140,30.066,"Sat, 28 Sep 2024 16:01:47 GMT"
100,82,6139,38.8522,"Sat, 28 Sep 2024 16:01:46 GMT"
92,91,6138,37.0555,"Sat, 28 Sep 2024 16:01:45 GMT"
97,86,6137,33.9859,"Sat, 28 Sep 2024 16:01:44 GMT"
96,86,6136,39.2572,"Sat, 28 Sep 2024 16:01:43 GMT"
97,75,6135,34.2338,"Sat, 28 Sep 2024 16:01:42 GMT"
95,84,6134,36.2462,"Sat, 28 Sep 2024 16:01:41 GMT"
94,66,6133,37.774,"Sat, 28 Sep 2024 16:01:40 GMT"
98,98,6132,30.1963,"Sat, 28 Sep 2024 16:01:39 GMT"
90,80,6131,33.438,"Sat, 28 Sep 2024 16:01:38 GMT"
95,90,6130,37.073,"Sat, 28 Sep 2024 16:01:37 GMT"
92,80,6129,34.2473,"Sat, 28 Sep 2024 16:01:36 GMT"
100,90,6128,34.6063,"Sat, 28 Sep 2024 16:01:35 GMT"
90,78,6127,38.2813,"Sat, 28 Sep 2024 16:01:34 GMT"
94,80,6126,31.6655,"Sat, 28 Sep 2024 16:01:33 GMT"
90,81,6125,34.4173,"Sat, 28 Sep 2024 16:01:32 GMT"
90,85,6124,34.0761,"Sat, 28 Sep 2024 16:01:31 GMT"
99,96,6123,30.805,"Sat, 28 Sep 2024 16:01:30 GMT"
96,95,6122,33.8533,"Sat, 28 Sep 2024 16:01:29 GMT"
100,90,6121,33.8545,"Sat, 28 Sep 2024 16:01:28 GMT"
94,89,6120,36.031,"Sat, 28 Sep 2024 16:01:27 GMT"
90,72,6119,39.5162,"Sat, 28 Sep 2024 16:01:26 GMT"
99,96,6118,31.9609,"Sat, 28 Sep 2024 16:01:25 GMT"
93,90,6117,31.7982,"Sat, 28 Sep 2024 16:01:24 GMT"
95,69,6116,32.654,"Sat, 28 Sep 2024 16:01:23 GMT"
96,75,6115,35.2701,"Sat, 28 Sep 2024 16:01:22 GMT"
91,80,6114,36.3388,"Sat, 28 Sep 2024 16:01:21 GMT"
96,87,6113,39.9843,"Sat, 28 Sep 2024 16:01:20 GMT"
96,92,6112,34.2297,"Sat, 28 Sep 2024 16:01:19 GMT"
90,71,6111,31.7366,"Sat, 28 Sep 2024 16:01:18 GMT"
92,63,6110,30.2076,"Sat, 28 Sep 2024 16:01:17 GMT"
95,73,6109,34.8842,"Sat, 28 Sep 2024 16:01:16 GMT"
96,90,6108,37.1673,"Sat, 28 Sep 2024 16:01:15 GMT"
92,75,6107,36.5164,"Sat, 28 Sep 2024 16:01:14 GMT"
93,77,6106,31.0575,"Sat, 28 Sep 2024 16:01:13 GMT"
100,85,6105,39.6022,"Sat, 28 Sep 2024 16:01:12 GMT"
96,78,6104,31.0862,"Sat, 28 Sep 2024 16:01:11 GMT"
96,88,6103,30.8195,"Sat, 28 Sep 2024 16:01:10 GMT"
97,94,6102,37.8175,"Sat, 28 Sep 2024 16:01:09 GMT"
91,98,6101,35.9931,"Sat, 28 Sep 2024 16:01:08 GMT"
93,84,6100,39.0513,"Sat, 28 Sep 2024 16:01:07 GMT"
98,65,6099,35.0387,"Sat, 28 Sep 2024 16:01:05 GMT"
94,94,6098,33.8569,"Sat, 28 Sep 2024 16:01:04 GMT"
98,91,6097,31.3949,"Sat, 28 Sep 2024 16:01:03 GMT"
94,73,6096,36.4933,"Sat, 28 Sep 2024 16:01:02 GMT"
95,82,6095,36.2946,"Sat, 28 Sep 2024 16:01:01 GMT"
91,66,6094,36.9185,"Sat, 28 Sep 2024 16:01:00 GMT"
95,90,6093,34.3541,"Sat, 28 Sep 2024 16:00:59 GMT"
94,95,6092,30.873,"Sat, 28 Sep 2024 16:00:58 GMT"
98,64,6091,34.3,"Sat, 28 Sep 2024 16:00:57 GMT"
97,83,6090,33.3343,"Sat, 28 Sep 2024 16:00:56 GMT"
96,85,6089,34.8427,"Sat, 28 Sep 2024 16:00:55 GMT"
93,78,6088,35.1942,"Sat, 28 Sep 2024 16:00:54 GMT"
90,90,6087,39.4775,"Sat, 28 Sep 2024 16:00:53 GMT"
91,89,6086,37.7677,"Sat, 28 Sep 2024 16:00:52 GMT"
96,62,6085,39.0884,"Sat, 28 Sep 2024 16:00:51 GMT"
98,78,6084,31.6328,"Sat, 28 Sep 2024 16:00:50 GMT"
92,65,6083,36.0857,"Sat, 28 Sep 2024 16:00:49 GMT"
99,66,6082,38.3812,"Sat, 28 Sep 2024 16:00:48 GMT"
92,77,6081,38.4585,"Sat, 28 Sep 2024 16:00:47 GMT"
90,92,6080,38.8345,"Sat, 28 Sep 2024 16:00:46 GMT"
91,62,6079,31.2713,"Sat, 28 Sep 2024 16:00:45 GMT"
100,78,6078,36.1698,"Sat, 28 Sep 2024 16:00:44 GMT"
97,61,6077,31.6999,"Sat, 28 Sep 2024 16:00:43 GMT"
97,90,6076,39.508,"Sat, 28 Sep 2024 16:00:42 GMT"
92,63,6075,35.7481,"Sat, 28 Sep 2024 16:00:41 GMT"
97,69,6074,39.3123,"Sat, 28 Sep 2024 16:00:40 GMT"
95,76,6073,37.506,"Sat, 28 Sep 2024 16:00:39 GMT"
97,60,6072,32.2689,"Sat, 28 Sep 2024 16:00:38 GMT"
92,71,6071,34.4616,"Sat, 28 Sep 2024 16:00:37 GMT"
100,76,6070,36.8615,"Sat, 28 Sep 2024 16:00:36 GMT"
92,64,6069,36.5119,"Sat, 28 Sep 2024 16:00:35 GMT"
92,98,6068,30.4153,"Sat, 28 Sep 2024 16:00:34 GMT"
96,89,6067,32.3648,"Sat, 28 Sep 2024 16:00:33 GMT"
90,66,6066,30.2699,"Sat, 28 Sep 2024 16:00:32 GMT"
92,85,6065,32.8047,"Sat, 28 Sep 2024 16:00:31 GMT"
97,99,6064,37.8822,"Sat, 28 Sep 2024 16:00:30 GMT"
93,93,6063,32.4556,"Sat, 28 Sep 2024 16:00:29 GMT"
96,77,6062,39.6186,"Sat, 28 Sep 2024 16:00:28 GMT"
93,62,6061,34.7473,"Sat, 28 Sep 2024 16:00:27 GMT"
100,62,6060,30.4368,"Sat, 28 Sep 2024 16:00:26 GMT"
94,60,6059,33.1714,"Sat, 28 Sep 2024 16:00:25 GMT"
91,86,6058,31.647,"Sat, 28 Sep 2024 16:00:24 GMT"
98,77,6057,35.1788,"Sat, 28 Sep 2024 16:00:23 GMT"
99,88,6056,38.5972,"Sat, 28 Sep 2024 16:00:22 GMT"
97,72,6055,37.4261,"Sat, 28 Sep 2024 16:00:21 GMT"
99,94,6054,30.4958,"Sat, 28 Sep 2024 16:00:20 GMT"
92,61,6053,38.0475,"Sat, 28 Sep 2024 16:00:19 GMT"
96,71,6052,38.403,"Sat, 28 Sep 2024 16:00:18 GMT"
90,76,6051,38.1504,"Sat, 28 Sep 2024 16:00:17 GMT"
93,88,6050,36.183,"Sat, 28 Sep 2024 16:00:16 GMT"
100,78,6049,36.4744,"Sat, 28 Sep 2024 16:00:15 GMT"
94,74,6048,35.0739,"Sat, 28 Sep 2024 16:00:14 GMT"
91,84,6047,36.9699,"Sat, 28 Sep 2024 16:00:13 GMT"
93,82,6046,34.537,"Sat, 28 Sep 2024 16:00:12 GMT"
90,77,6045,31.4075,"Sat, 28 Sep 2024 16:00:11 GMT"
92,71,6044,37.2651,"Sat, 28 Sep 2024 16:00:10 GMT"
96,97,6043,32.3719,"Sat, 28 Sep 2024 16:00:09 GMT"
92,78,6042,32.7275,"Sat, 28 Sep 2024 16:00:08 GMT"
96,87,6041,36.4444,"Sat, 28 Sep 2024 16:00:07 GMT"
94,62,6040,31.6897,"Sat, 28 Sep 2024 16:00:05 GMT"
94,66,6039,34.837,"Sat, 28 Sep 2024 16:00:04 GMT"
97,83,6038,37.6869,"Sat, 28 Sep 2024 16:00:03 GMT"
90,83,6037,39.6531,"Sat, 28 Sep 2024 16:00:02 GMT"
91,66,6036,35.313,"Sat, 28 Sep 2024 16:00:01 GMT"
90,85,6035,39.4343,"Sat, 28 Sep 2024 16:00:00 GMT"
98,63,6034,36.6635,"Sat, 28 Sep 2024 15:59:59 GMT"
91,92,6033,34.7128,"Sat, 28 Sep 2024 15:59:58 GMT"
95,78,6032,39.0448,"Sat, 28 Sep 2024 15:59:57 GMT"
93,70,6031,39.649,"Sat, 28 Sep 2024 15:59:56 GMT"
98,76,6030,36.2248,"Sat, 28 Sep 2024 15:59:55 GMT"
93,72,6029,39.5338,"Sat, 28 Sep 2024 15:59:54 GMT"
98,66,6028,34.9783,"Sat, 28 Sep 2024 15:59:53 GMT"
99,76,6027,37.2893,"Sat, 28 Sep 2024 15:59:52 GMT"
98,73,6026,39.2948,"Sat, 28 Sep 2024 15:59:51 GMT"
95,62,6025,38.4398,"Sat, 28 Sep 2024 15:59:50 GMT"
100,60,6024,38.2225,"Sat, 28 Sep 2024 15:59:49 GMT"
94,63,6023,36.2134,"Sat, 28 Sep 2024 15:59:48 GMT"
98,62,6022,34.0944,"Sat, 28 Sep 2024 15:59:47 GMT"
90,96,6021,32.0117,"Sat, 28 Sep 2024 15:59:46 GMT"
95,96,6020,30.5738,"Sat, 28 Sep 2024 15:59:45 GMT"
99,62,6019,38.2033,"Sat, 28 Sep 2024 15:59:44 GMT"
95,68,6018,35.273,"Sat, 28 Sep 2024 15:59:43 GMT"
100,60,6017,35.6802,"Sat, 28 Sep 2024 15:59:42 GMT"
93,77,6016,30.2103,"Sat, 28 Sep 2024 15:59:41 GMT"
99,79,6015,30.8087,"Sat, 28 Sep 2024 15:59:40 GMT"
95,72,6014,35.28,"Sat, 28 Sep 2024 15:59:39 GMT"
95,63,6013,35.8173,"Sat, 28 Sep 2024 15:59:38 GMT"
90,86,6012,37.2253,"Sat, 28 Sep 2024 15:59:37 GMT"
93,73,6011,30.7665,"Sat, 28 Sep 2024 15:59:36 GMT"
95,78,6010,31.3743,"Sat, 28 Sep 2024 15:59:35 GMT"
97,60,6009,37.1258,"Sat, 28 Sep 2024 15:59:34 GMT"
98,97,6008,35.9684,"Sat, 28 Sep 2024 15:59:33 GMT"
100,88,6007,31.7909,"Sat, 28 Sep 2024 15:59:32 GMT"
92,67,6006,34.2818,"Sat, 28 Sep 2024 15:59:31 GMT"
95,65,6005,36.4205,"Sat, 28 Sep 2024 15:59:30 GMT"
90,62,6004,34.2076,"Sat, 28 Sep 2024 15:59:29 GMT"
99,85,6003,31.8592,"Sat, 28 Sep 2024 15:59:28 GMT"
94,78,6002,31.8906,"Sat, 28 Sep 2024 15:59:27 GMT"
95,86,6001,34.0538,"Sat, 28 Sep 2024 15:59:26 GMT"
98,64,6000,31.3709,"Sat, 28 Sep 2024 15:59:25 GMT"
97,63,5999,33.6949,"Sat, 28 Sep 2024 15:59:24 GMT"
91,74,5998,35.0682,"Sat, 28 Sep 2024 15:59:23 GMT"
91,62,5997,32.5434,"Sat, 28 Sep 2024 15:59:22 GMT"
100,98,5996,30.1241,"Sat, 28 Sep 2024 15:59:21 GMT"
98,86,5995,33.7922,"Sat, 28 Sep 2024 15:59:20 GMT"
92,95,5994,36.8359,"Sat, 28 Sep 2024 15:59:19 GMT"
91,80,5993,33.2612,"Sat, 28 Sep 2024 15:59:18 GMT"
92,98,5992,36.3736,"Sat, 28 Sep 2024 15:59:17 GMT"
93,84,5991,37.0977,"Sat, 28 Sep 2024 15:59:16 GMT"
94,98,5990,37.8695,"Sat, 28 Sep 2024 15:59:15 GMT"
96,91,5989,34.6641,"Sat, 28 Sep 2024 15:59:14 GMT"
90,94,5988,33.3007,"Sat, 28 Sep 2024 15:59:12 GMT"
100,68,5987,33.2915,"Sat, 28 Sep 2024 15:59:11 GMT"
96,92,5986,37.1179,"Sat, 28 Sep 2024 15:59:10 GMT"
93,71,5985,32.46,"Sat, 28 Sep 2024 15:59:09 GMT"
92,73,5984,36.3336,"Sat, 28 Sep 2024 15:59:08 GMT"
97,83,5983,34.2846,"Sat, 28 Sep 2024 15:59:07 GMT"
95,83,5982,35.9922,"Sat, 28 Sep 2024 15:59:06 GMT"
93,94,5981,33.2635,"Sat, 28 Sep 2024 15:59:05 GMT"
92,76,5980,38.4641,"Sat, 28 Sep 2024 15:59:04 GMT"
92,74,5979,30.5749,"Sat, 28 Sep 2024 15:59:03 GMT"
91,95,5978,37.8074,"Sat, 28 Sep 2024 15:59:02 GMT"
98,91,5977,35.8307,"Sat, 28 Sep 2024 15:59:01 GMT"
95,62,5976,30.0844,"Sat, 28 Sep 2024 15:59:00 GMT"
96,83,5975,32.1452,"Sat, 28 Sep 2024 15:58:59 GMT"
100,69,5974,38.9426,"Sat, 28 Sep 2024 15:58:58 GMT"
94,64,5973,34.328,"Sat, 28 Sep 2024 15:58:57 GMT"
100,66,5972,32.6142,"Sat, 28 Sep 2024 15:58:56 GMT"
98,76,5971,38.9605,"Sat, 28 Sep 2024 15:58:55 GMT"
96,92,5970,36.5474,"Sat, 28 Sep 2024 15:58:54 GMT"
97,91,5969,36.5125,"Sat, 28 Sep 2024 15:58:53 GMT"
93,92,5968,33.7561,"Sat, 28 Sep 2024 15:58:52 GMT"
95,98,5967,33.3599,"Sat, 28 Sep 2024 15:58:51 GMT"
91,89,5966,38.6467,"Sat, 28 Sep 2024 15:58:50 GMT"
92,91,5965,35.0798,"Sat, 28 Sep 2024 15:58:49 GMT"
96,71,5964,33.2742,"Sat, 28 Sep 2024 15:58:48 GMT"
96,99,5963,38.5975,"Sat, 28 Sep 2024 15:58:47 GMT"
99,94,5962,33.9771,"Sat, 28 Sep 2024 15:58:46 GMT"
91,100,5961,31.9099,"Sat, 28 Sep 2024 15:58:45 GMT"
91,73,5960,35.884,"Sat, 28 Sep 2024 15:58:44 GMT"
90,68,5959,32.8154,"Sat, 28 Sep 2024 15:58:43 GMT"
100,83,5958,32.8903,"Sat, 28 Sep 2024 15:58:42 GMT"
93,68,5957,39.3754,"Sat, 28 Sep 2024 15:58:41 GMT"
95,98,5956,36.3279,"Sat, 28 Sep 2024 15:58:40 GMT"
90,61,5955,35.7583,"Sat, 28 Sep 2024 15:58:39 GMT"
97,85,5954,30.6318,"Sat, 28 Sep 2024 15:58:38 GMT"
95,79,5953,34.2347,"Sat, 28 Sep 2024 15:58:37 GMT"
91,69,5952,37.3963,"Sat, 28 Sep 2024 15:58:36 GMT"
97,86,5951,38.9751,"Sat, 28 Sep 2024 15:58:35 GMT"
91,81,5950,36.9882,"Sat, 28 Sep 2024 15:58:34 GMT"
91,72,5949,37.971,"Sat, 28 Sep 2024 15:58:33 GMT"
100,78,5948,33.5223,"Sat, 28 Sep 2024 15:58:32 GMT"
97,88,5947,34.817,"Sat, 28 Sep 2024 15:58:31 GMT"
99,99,5946,32.9752,"Sat, 28 Sep 2024 15:58:30 GMT"
90,80,5945,35.3538,"Sat, 28 Sep 2024 15:58:29 GMT"
98,66,5944,37.2832,"Sat, 28 Sep 2024 15:58:28 GMT"
92,61,5943,31.4699,"Sat, 28 Sep 2024 15:58:27 GMT"
99,79,5942,39.131,"Sat, 28 Sep 2024 15:58:26 GMT"
100,68,5941,37.1344,"Sat, 28 Sep 2024 15:58:25 GMT"
91,82,5940,30.3213,"Sat, 28 Sep 2024 15:58:24 GMT"
97,80,5939,36.7675,"Sat, 28 Sep 2024 15:58:23 GMT"
97,73,5938,33.4081,"Sat, 28 Sep 2024 15:58:22 GMT"
96,96,5937,32.5763,"Sat, 28 Sep 2024 15:58:21 GMT"
90,61,5936,31.6502,"Sat, 28 Sep 2024 15:58:20 GMT"
100,77,5935,39.2459,"Sat, 28 Sep 2024 15:58:19 GMT"
100,99,5934,30.9916,"Sat, 28 Sep 2024 15:58:18 GMT"
93,77,5933,32.077,"Sat, 28 Sep 2024 15:58:17 GMT"
94,74,5932,32.9245,"Sat, 28 Sep 2024 15:58:16 GMT"
93,93,5931,31.4805,"Sat, 28 Sep 2024 15:58:15 GMT"
90,65,5930,34.5114,"Sat, 28 Sep 2024 15:58:14 GMT"
98,70,5929,31.4083,"Sat, 28 Sep 2024 15:58:13 GMT"
97,97,5928,35.9108,"Sat, 28 Sep 2024 15:58:11 GMT"
91,62,5927,36.4388,"Sat, 28 Sep 2024 15:58:10 GMT"
91,92,5926,33.8452,"Sat, 28 Sep 2024 15:58:09 GMT"
90,83,5925,36.3862,"Sat, 28 Sep 2024 15:58:08 GMT"
98,63,5924,37.2167,"Sat, 28 Sep 2024 15:58:07 GMT"
98,83,5923,35.041,"Sat, 28 Sep 2024 15:58:06 GMT"
100,90,5922,35.3774,"Sat, 28 Sep 2024 15:58:05 GMT"
97,61,5921,38.4801,"Sat, 28 Sep 2024 15:58:04 GMT"
100,64,5920,37.0724,"Sat, 28 Sep 2024 15:58:03 GMT"
90,100,5919,38.5966,"Sat, 28 Sep 2024 15:58:02 GMT"
90,97,5918,36.7313,"Sat, 28 Sep 2024 15:58:01 GMT"
95,79,5917,36.1213,"Sat, 28 Sep 2024 15:58:00 GMT"
98,79,5916,38.6574,"Sat, 28 Sep 2024 15:57:59 GMT"
95,82,5915,35.8934,"Sat, 28 Sep 2024 15:57:58 GMT"
95,86,5914,31.1218,"Sat, 28 Sep 2024 15:57:57 GMT"
97,89,5913,34.4244,"Sat, 28 Sep 2024 15:57:56 GMT"
97,90,5912,33.3195,"Sat, 28 Sep 2024 15:57:55 GMT"
91,67,5911,37.2564,"Sat, 28 Sep 2024 15:57:54 GMT"
92,84,5910,36.2812,"Sat, 28 Sep 2024 15:57:53 GMT"
99,74,5909,33.1617,"Sat, 28 Sep 2024 15:57:52 GMT"
99,99,5908,35.1356,"Sat, 28 Sep 2024 15:57:51 GMT"
96,92,5907,35.112,"Sat, 28 Sep 2024 15:57:50 GMT"
91,87,5906,39.7674,"Sat, 28 Sep 2024 15:57:49 GMT"
91,94,5905,30.0468,"Sat, 28 Sep 2024 15:57:48 GMT"
97,99,5904,33.0848,"Sat, 28 Sep 2024 15:57:47 GMT"
94,98,5903,34.308,"Sat, 28 Sep 2024 15:57:46 GMT"
98,93,5902,35.9146,"Sat, 28 Sep 2024 15:57:45 GMT"
91,78,5901,30.6415,"Sat, 28 Sep 2024 15:57:44 GMT"
92,61,5900,33.7909,"Sat, 28 Sep 2024 15:57:43 GMT"
100,93,5899,35.327,"Sat, 28 Sep 2024 15:57:42 GMT"
92,82,5898,32.3393,"Sat, 28 Sep 2024 15:57:41 GMT"
94,90,5897,37.7728,"Sat, 28 Sep 2024 15:57:40 GMT"
97,64,5896,35.2694,"Sat, 28 Sep 2024 15:57:39 GMT"
91,98,5895,35.0351,"Sat, 28 Sep 2024 15:57:38 GMT"
100,89,5894,36.8446,"Sat, 28 Sep 2024 15:57:37 GMT"
95,89,5893,30.0327,"Sat, 28 Sep 2024 15:57:36 GMT"
97,60,5892,33.2222,"Sat, 28 Sep 2024 15:57:35 GMT"
90,88,5891,31.7586,"Sat, 28 Sep 2024 15:57:34 GMT"
98,92,5890,35.6585,"Sat, 28 Sep 2024 15:57:33 GMT"
95,98,5889,30.3325,"Sat, 28 Sep 2024 15:57:32 GMT"
92,74,5888,37.989,"Sat, 28 Sep 2024 15:57:31 GMT"
95,76,5887,34.7202,"Sat, 28 Sep 2024 15:57:30 GMT"
96,77,5886,31.8202,"Sat, 28 Sep 2024 15:57:29 GMT"
96,92,5885,32.2019,"Sat, 28 Sep 2024 15:57:28 GMT"
99,98,5884,35.2267,"Sat, 28 Sep 2024 15:57:27 GMT"
96,66,5883,36.6947,"Sat, 28 Sep 2024 15:57:26 GMT"
96,80,5882,36.6952,"Sat, 28 Sep 2024 15:57:25 GMT"
91,89,5881,31.0334,"Sat, 28 Sep 2024 15:57:24 GMT"
100,71,5880,36.2997,"Sat, 28 Sep 2024 15:57:23 GMT"
99,95,5879,37.0368,"Sat, 28 Sep 2024 15:57:22 GMT"
96,89,5878,35.387,"Sat, 28 Sep 2024 15:57:21 GMT"
92,65,5877,38.7887,"Sat, 28 Sep 2024 15:57:20 GMT"
93,71,5876,38.9292,"Sat, 28 Sep 2024 15:57:19 GMT"
100,69,5875,35.3065,"Sat, 28 Sep 2024 15:57:18 GMT"
96,80,5874,30.3842,"Sat, 28 Sep 2024 15:57:17 GMT"
97,79,5873,33.6771,"Sat, 28 Sep 2024 15:57:16 GMT"
91,88,5872,39.3586,"Sat, 28 Sep 2024 15:57:15 GMT"
93,66,5871,31.4101,"Sat, 28 Sep 2024 15:57:14 GMT"
95,74,5870,34.5341,"Sat, 28 Sep 2024 15:57:13 GMT"
90,92,5869,30.9329,"Sat, 28 Sep 2024 15:57:12 GMT"
91,78,5868,30.4408,"Sat, 28 Sep 2024 15:57:11 GMT"
92,72,5867,38.8049,"Sat, 28 Sep 2024 15:57:10 GMT"
92,64,5866,30.0677,"Sat, 28 Sep 2024 15:57:09 GMT"
92,79,5865,34.114,"Sat, 28 Sep 2024 15:57:08 GMT"
96,85,5864,33.6383,"Sat, 28 Sep 2024 15:57:07 GMT"
95,82,5863,37.5648,"Sat, 28 Sep 2024 15:57:06 GMT"
91,68,5862,36.4015,"Sat, 28 Sep 2024 15:57:04 GMT"
92,72,5861,34.1739,"Sat, 28 Sep 2024 15:57:03 GMT"
91,72,5860,34.0388,"Sat, 28 Sep 2024 15:57:02 GMT"
94,89,5859,32.1748,"Sat, 28 Sep 2024 15:57:01 GMT"
96,80,5858,32.2893,"Sat, 28 Sep 2024 15:57:00 GMT"
100,82,5857,37.7257,"Sat, 28 Sep 2024 15:56:59 GMT"
99,90,5856,36.6015,"Sat, 28 Sep 2024 15:56:58 GMT"
97,68,5855,36.3777,"Sat, 28 Sep 2024 15:56:57 GMT"
97,90,5854,32.0368,"Sat, 28 Sep 2024 15:56:56 GMT"
97,89,5853,30.417,"Sat, 28 Sep 2024 15:56:55 GMT"
99,61,5852,38.8475,"Sat, 28 Sep 2024 15:56:54 GMT"
100,95,5851,38.5509,"Sat, 28 Sep 2024 15:56:53 GMT"
91,93,5850,37.324,"Sat, 28 Sep 2024 15:56:52 GMT"
94,91,5849,34.4053,"Sat, 28 Sep 2024 15:56:51 GMT"
100,66,5848,32.5882,"Sat, 28 Sep 2024 15:56:50 GMT"
98,67,5847,36.2109,"Sat, 28 Sep 2024 15:56:49 GMT"
99,82,5846,30.8792,"Sat, 28 Sep 2024 15:56:48 GMT"
90,60,5845,35.3609,"Sat, 28 Sep 2024 15:56:47 GMT"
99,82,5844,34.8679,"Sat, 28 Sep 2024 15:56:46 GMT"
99,82,5843,34.3599,"Sat, 28 Sep 2024 15:56:45 GMT"
93,64,5842,31.3181,"Sat, 28 Sep 2024 15:56:44 GMT"
96,74,5841,38.813,"Sat, 28 Sep 2024 15:56:43 GMT"
98,100,5840,30.3019,"Sat, 28 Sep 2024 15:56:42 GMT"
97,65,5839,30.6308,"Sat, 28 Sep 2024 15:56:41 GMT"
98,72,5838,37.1389,"Sat, 28 Sep 2024 15:56:40 GMT"
98,68,5837,30.8599,"Sat, 28 Sep 2024 15:56:39 GMT"
99,93,5836,33.689,"Sat, 28 Sep 2024 15:56:38 GMT"
96,60,5835,36.3484,"Sat, 28 Sep 2024 15:56:37 GMT"
97,84,5834,32.5268,"Sat, 28 Sep 2024 15:56:36 GMT"
98,95,5833,30.0733,"Sat, 28 Sep 2024 15:56:35 GMT"
91,79,5832,36.2649,"Sat, 28 Sep 2024 15:56:34 GMT"
95,77,5831,30.1625,"Sat, 28 Sep 2024 15:56:33 GMT"
95,64,5830,33.7787,"Sat, 28 Sep 2024 15:56:32 GMT"
93,80,5829,37.0794,"Sat, 28 Sep 2024 15:56:31 GMT"
98,84,5828,38.0787,"Sat, 28 Sep 2024 15:56:30 GMT"
91,70,5827,38.0092,"Sat, 28 Sep 2024 15:56:29 GMT"
90,64,5826,30.6475,"Sat, 28 Sep 2024 15:56:28 GMT"
94,98,5825,31.6432,"Sat, 28 Sep 2024 15:56:27 GMT"
91,71,5824,37.4675,"Sat, 28 Sep 2024 15:56:26 GMT"
92,79,5823,30.3732,"Sat, 28 Sep 2024 15:56:25 GMT"
94,97,5822,30.3395,"Sat, 28 Sep 2024 15:56:24 GMT"
92,85,5821,30.0263,"Sat, 28 Sep 2024 15:56:23 GMT"
96,78,5820,30.4411,"Sat, 28 Sep 2024 15:56:22 GMT"
100,68,5819,32.5216,"Sat, 28 Sep 2024 15:56:21 GMT"
93,78,5818,31.0181,"Sat, 28 Sep 2024 15:56:20 GMT"
100,69,5817,33.889,"Sat, 28 Sep 2024 15:56:19 GMT"
92,84,5816,39.0399,"Sat, 28 Sep 2024 15:56:18 GMT"
96,79,5815,35.5287,"Sat, 28 Sep 2024 15:56:17 GMT"
95,72,5814,36.3794,"Sat, 28 Sep 2024 15:56:16 GMT"
99,83,5813,38.4556,"Sat, 28 Sep 2024 15:56:15 GMT"
95,75,5812,30.6391,"Sat, 28 Sep 2024 15:56:14 GMT"
100,91,5811,39.7167,"Sat, 28 Sep 2024 15:56:13 GMT"
93,64,5810,32.6451,"Sat, 28 Sep 2024 15:56:12 GMT"
100,62,5809,33.3739,"Sat, 28 Sep 2024 15:56:11 GMT"
97,73,5808,36.8423,"Sat, 28 Sep 2024 15:56:10 GMT"
100,76,5807,39.7414,"Sat, 28 Sep 2024 15:56:09 GMT"
96,78,5806,36.804,"Sat, 28 Sep 2024 15:56:08 GMT"
91,87,5805,38.8927,"Sat, 28 Sep 2024 15:56:07 GMT"
91,93,5804,32.2133,"Sat, 28 Sep 2024 15:56:06 GMT"
97,93,5803,34.3326,"Sat, 28 Sep 2024 15:56:05 GMT"
98,92,5802,38.9588,"Sat, 28 Sep 2024 15:56:04 GMT"
90,68,5801,30.7681,"Sat, 28 Sep 2024 15:56:03 GMT"
100,73,5800,34.3072,"Sat, 28 Sep 2024 15:56:02 GMT"
91,100,5799,34.2919,"Sat, 28 Sep 2024 15:56:01 GMT"
92,73,5798,33.6825,"Sat, 28 Sep 2024 15:56:00 GMT"
